ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
36,New York,NY,36103,Suffolk County,36103134906,"Census Tract 1349.06; Suffolk County; New York",1.345738443696,5247,570,2315,324,2167,305,240,113,97,72,516,289,234,101,25,41,1457,336,936,204,699,313,80,71,84,113,746,843,280,111,19,29,0,26,228,89,173,5,4.7,2.1,3.8,2.8,23.8,12.9,5.8,2.5,0.5,0.8,27.8,5.3,17.8,3.3,13.7,5.5,3.7,3.2,1.7,2.3,14.2,16,12,4.5,0.8,1.3,0,1.2,10.5,4.5,3.3,0.4,0.0681,0.3221,0.4019,0.2852,0.0437,1.121,0.1289,0.9236,0.3347,0.6557,0.42,0.4226,2.7566,0.6733,0.2331,0.2331,0.2331,0.5638,0.7461,0,0.4242,0.8143,2.5484,0.6648,6.6591,0.36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6418,166,83,31,16,438,302,129,134,30,39,0,19,118,122,0,19,7.7,3.9,0.6,0.3,8.3,5.6,2.5,2.6,0.6,0.7,0,0.8,2.2,2.3,0,0.8
36,New York,NY,36103,Suffolk County,36103134907,"Census Tract 1349.07; Suffolk County; New York",1.560262120324,3471,304,1274,70,1274,70,234,114,105,76,310,115,112,64,69,48,658,148,715,159,396,146,30,32,17,56,693,403,0,18,0,13,0,18,28,31,35,2,6.7,3.2,5.4,3.9,24.3,8.9,4.4,2.3,2,1.4,19,4.4,20.6,3.7,11.4,4,2.4,2.5,0.5,1.7,20,11.5,0,1.4,0,3.1,0,1.4,2.2,2.5,1,0.1,0.1297,0.5061,0.417,0.1965,0.2284,1.4777,0.2169,0.6206,0.5389,0.5026,0.2748,0.231,2.1679,0.3075,0.3125,0.3125,0.3125,0,0,0,0.107,0.6323,0.7393,0.0378,4.6974,0.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,84,64,57,61,520,239,63,63,0,13,0,13,53,55,0,13,6.6,5.1,1.6,1.7,15,6.2,1.8,1.8,0,1.1,0,1.1,1.5,1.6,0,1.1
36,New York,NY,36103,Suffolk County,36103134908,"Census Tract 1349.08; Suffolk County; New York",1.782841042978,3120,688,1086,201,1047,210,142,97,39,40,110,70,51,50,73,79,555,63,621,253,137,66,11,22,31,61,449,982,37,35,0,13,0,18,25,25,113,5,4.7,3,2.1,2.2,10.5,6.3,2.1,2.2,2.4,2.6,17.8,4.5,19.9,4.5,4.5,2.4,1.1,2.1,1,2,14.4,31.3,3.4,3.2,0,3.6,0,1.7,2.4,2.5,3.6,0.8,0.0681,0.1324,0.0361,0.0664,0.2817,0.5847,0.0274,0.5518,0.4899,0.0465,0.1268,0.3289,1.5439,0.0751,0.2355,0.2355,0.2355,0.3666,0,0,0.119,0.8276,1.3132,0.1606,3.6773,0.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4662,21,32,7,4,137,177,91,72,0,13,0,13,214,207,0,13,2,3.1,0.2,0.1,4.4,5.7,2.9,2.3,0,1.3,0,1.3,6.9,6.6,0,1.3
36,New York,NY,36103,Suffolk County,36103134909,"Census Tract 1349.09; Suffolk County; New York",2.366386725432,4397,493,1433,121,1377,125,251,169,104,43,171,64,144,65,79,40,661,84,1017,197,358,130,25,25,34,54,770,750,76,48,0,13,60,48,33,29,109,6,5.8,3.8,4.7,1.7,12.4,4.5,4.9,2.1,1.8,0.9,15,2.2,23.1,3.1,8.3,2.9,1.8,1.8,0.8,1.3,17.5,16.9,5.3,3.3,0,2.7,4.3,3.5,2.4,2.1,2.5,0.3,0.1011,0.4267,0.0633,0.2271,0.1995,1.0177,0.104,0.3926,0.6864,0.2501,0.2033,0.2942,1.8266,0.1515,0.2827,0.2827,0.2827,0.4328,0,0.61,0.119,0.7803,1.9421,0.3907,5.0691,0.1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,68,68,53,54,351,216,227,153,0,13,0,13,139,88,0,13,4.9,4.6,1.2,1.2,8,5,5.2,3.6,0,0.9,0,0.9,3.2,2.1,0,0.9
36,New York,NY,36103,Suffolk County,36103135002,"Census Tract 1350.02; Suffolk County; New York",1.580158342486,5208,564,1939,249,1854,249,119,69,179,193,279,140,118,58,41,43,615,78,1110,192,542,203,59,47,9,72,789,843,27,41,0,19,21,37,25,27,5,1,2.3,1.3,6,6.1,15,7.3,3.4,1.7,0.8,0.8,11.8,1.7,21.3,2.8,10.4,3.8,3.2,2.5,0.2,1.4,15.1,16.1,1.4,2.1,0,2,1.1,2,1.3,1.4,0.1,0,0.0176,0.5672,0.1131,0.1353,0.0758,0.909,0.0789,0.2123,0.5833,0.4241,0.366,0.1461,1.7318,0.1224,0.25,0.25,0.25,0.2702,0,0.3246,0.0602,0.2617,0.9167,0.0675,3.8075,0.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5983,7,10,5,6,548,251,184,107,0,19,0,19,52,53,0,19,0.4,0.5,0.1,0.1,10.5,5,3.5,2.1,0,0.8,0,0.8,1,1,0,0.8
36,New York,NY,36103,Suffolk County,36103135003,"Census Tract 1350.03; Suffolk County; New York",1.627324948908,5144,612,1593,184,1564,190,347,260,104,74,229,152,77,63,32,35,731,268,1300,247,402,137,51,44,53,86,965,814,0,26,0,19,11,24,19,22,23,2,6.7,5,3.8,2.6,14.6,9.6,2.3,1.9,0.6,0.7,14.2,4.7,25.3,3.2,7.8,2.7,3.3,2.8,1.1,1.8,18.8,15.7,0,1.6,0,2.5,0.7,1.5,1.2,1.5,0.4,0.1,0.1297,0.3221,0.1036,0.0749,0.0516,0.6819,0.039,0.3449,0.8078,0.2133,0.3774,0.3424,2.0858,0.2623,0.2978,0.2978,0.2978,0,0,0.2583,0.0542,0.4313,0.7438,0.039,3.8093,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,30,30,15,22,458,329,368,267,0,19,0,19,106,74,18,27,1.9,2,0.3,0.4,8.9,6,7.2,5.1,0,0.8,0,0.8,2.1,1.5,0.3,0.5
36,New York,NY,36103,Suffolk County,36103135004,"Census Tract 1350.04; Suffolk County; New York",6.93760428864,3024,373,1201,106,1035,106,188,84,57,30,107,34,76,69,107,45,519,51,611,143,239,75,58,58,13,52,713,430,3,13,0,13,0,18,15,11,47,3,6.2,2.7,3.5,1.7,10.3,3.1,3.6,3.1,3.5,1.6,17.2,2.5,20.2,2.6,7.9,2.1,5.6,5.6,0.4,1.8,23.6,13.9,0.2,1.1,0,3.3,0,1.7,1.4,1.1,1.6,0.2,0.1147,0.2886,0.0327,0.1487,0.4366,1.0213,0.1049,0.518,0.5135,0.2208,0.5924,0.202,2.0467,0.2417,0.3594,0.3594,0.3594,0.1805,0,0,0.0639,0.713,0.9574,0.0747,4.3848,0.0631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,28,18,102,112,329,159,153,69,0,13,0,13,129,86,0,13,2.7,1.7,3.4,3.4,10.9,4.4,5.1,2.3,0,1.3,0,1.3,4.3,2.8,0,1.3
36,New York,NY,36103,Suffolk County,36103135005,"Census Tract 1350.05; Suffolk County; New York",1.356381731428,3381,375,1464,182,1408,187,174,74,36,36,391,123,214,95,177,124,1469,273,333,71,346,120,19,30,45,57,459,531,79,55,0,13,2,13,180,114,369,4,5.8,2.3,2.4,2.5,27.8,7.9,7.8,3.2,5.9,4.1,43.4,6.6,9.8,2.2,11.4,4.1,1.3,2.1,1.4,1.7,13.6,15.6,5.4,3.7,0,2.7,0.1,0.9,12.8,7.5,10.9,1.2,0.1011,0.1615,0.5167,0.3975,0.6818,1.8586,0.3252,0.9926,0.0602,0.5026,0.1452,0.3851,2.0857,0.2621,0.224,0.224,0.224,0.4359,0,0.1965,0.4732,0.9408,2.0464,0.432,6.2147,0.2893,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2813,215,120,30,26,283,202,96,86,0,13,0,13,50,47,0,13,15.3,7.7,0.9,0.8,8.4,5.9,2.8,2.5,0,1.2,0,1.2,1.5,1.4,0,1.2
36,New York,NY,36103,Suffolk County,36103135101,"Census Tract 1351.01; Suffolk County; New York",1.292020072436,3866,355,1202,85,1202,85,144,121,98,58,181,86,70,39,55,36,594,135,858,169,393,128,28,32,34,56,645,519,11,21,0,13,0,18,0,13,14,4,3.8,3.1,4.5,2.6,15.1,7.1,2.5,1.4,1.4,1,15.4,3.6,22.2,3.3,10.2,3.5,2.3,2.7,0.9,1.5,16.7,13.3,0.9,1.7,0,3.3,0,1.5,0,3.3,0.4,0.1,0.0434,0.4034,0.115,0.0857,0.146,0.7935,0.0576,0.4137,0.6372,0.408,0.2607,0.3125,2.0321,0.2336,0.2732,0.2732,0.2732,0.2347,0,0,0,0.4313,0.666,0.0314,3.7648,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4540,37,44,48,66,344,147,161,110,0,13,0,13,92,121,0,13,3.1,3.6,1.2,1.7,8.9,3.7,4.2,3,0,1,0,1,2.4,3.1,0,1
36,New York,NY,36103,Suffolk County,36103135102,"Census Tract 1351.02; Suffolk County; New York",1.36299218377,4750,943,1469,181,1458,182,378,226,132,95,276,102,72,54,18,29,589,71,1004,226,406,107,23,35,74,106,702,1342,32,36,0,13,52,54,31,30,47,4,8,4.5,5.4,3.7,18.9,6.6,2.4,1.7,0.4,0.6,12.4,2.8,21.1,5.6,8.5,2.6,1.6,2.4,1.7,2.4,14.8,28.1,2.2,2.4,0,2.7,3.6,3.7,2.1,2.1,1,0.2,0.1785,0.5061,0.2341,0.0802,0.0359,1.0348,0.1076,0.2406,0.5714,0.2639,0.1819,0.4226,1.6804,0.1081,0.2442,0.2442,0.2442,0.3139,0,0.5644,0.1005,0.6323,1.6111,0.2566,4.5705,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,7,11,112,99,447,203,89,88,0,13,0,13,54,57,0,13,0.5,0.8,2.4,2.2,9.4,4.6,1.9,1.9,0,0.8,0,0.8,1.1,1.2,0,0.8
36,New York,NY,36103,Suffolk County,36103135103,"Census Tract 1351.03; Suffolk County; New York",1.423780468752,4887,568,1504,116,1487,118,215,182,84,67,190,102,52,38,90,63,765,77,1266,258,420,118,57,62,30,57,732,673,0,18,0,13,3,14,0,13,2,1,4.4,3.7,3.3,2.6,12.8,6.8,1.7,1.2,1.8,1.3,15.7,2.2,25.9,3.4,8.6,2.5,3.9,4.2,0.6,1.2,15,13.7,0,1.2,0,2.6,0.2,0.9,0,2.7,0,0,0.0584,0.2625,0.0686,0.0491,0.1995,0.6381,0.0336,0.4316,0.8327,0.2715,0.4437,0.2529,2.2324,0.3474,0.2474,0.2474,0.2474,0,0,0.1997,0,0,0.1997,0.004,3.3176,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791,0,13,0,13,295,165,372,439,0,13,0,13,54,64,11,19,0,2.7,0,0.8,6,3.5,7.6,8.4,0,0.8,0,0.8,1.1,1.3,0.2,0.4
36,New York,NY,36103,Suffolk County,36103135104,"Census Tract 1351.04; Suffolk County; New York",2.135615876644,5144,494,1661,179,1661,179,217,175,78,65,317,168,242,247,43,37,757,256,1425,222,449,302,69,53,0,76,705,745,0,26,0,19,0,26,96,139,52,14,4.3,3.4,2.9,2.4,19.1,9.9,7.1,6.7,0.8,0.7,14.7,4.5,27.7,3.1,8.8,5.6,4.1,3.2,0,1.6,13.7,14.4,0,1.6,0,2.4,0,1.6,5.8,7.9,1,0.3,0.0556,0.2149,0.2406,0.3605,0.0758,0.9474,0.0874,0.3753,0.8848,0.2851,0.4629,0,2.0081,0.2223,0.2257,0.2257,0.2257,0,0,0,0.2868,0.6323,0.9191,0.0678,4.1003,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6029,127,140,34,38,217,151,306,213,0,19,0,19,148,101,0,19,7.6,7.9,0.7,0.7,4.2,2.9,5.9,4.2,0,0.8,0,0.8,2.9,2,0,0.8
36,New York,NY,36103,Suffolk County,36103135201,"Census Tract 1352.01; Suffolk County; New York",0.565303907362,1875,176,653,46,636,52,95,63,18,17,72,32,26,16,19,23,307,98,409,84,243,101,23,21,0,52,172,223,19,23,0,13,13,19,26,23,15,2,5.1,3.4,1.6,1.6,11.3,4.9,2,1.2,1,1.3,16.4,5.2,21.8,3.3,13,5.2,3.6,3.3,0,2.9,9.2,11.9,2.9,3.5,0,5.9,2,3,4.1,3.6,0.8,0.1,0.0787,0.0883,0.0448,0.0604,0.0998,0.372,0.0099,0.4701,0.6132,0.6143,0.4082,0,2.1058,0.2727,0.1546,0.1546,0.1546,0.3469,0,0.4354,0.2073,0.588,1.5776,0.2434,4.21,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,12,15,43,54,52,40,46,64,0,13,0,13,31,46,0,13,1.9,2.4,2.3,2.9,2.8,2.1,2.5,3.3,0,2.1,0,2.1,1.7,2.4,0,2.1
36,New York,NY,36103,Suffolk County,36103135205,"Census Tract 1352.05; Suffolk County; New York",2.582455582264,4977,564,1703,122,1557,126,123,46,202,139,160,71,68,44,146,71,728,86,1000,154,509,140,18,23,36,61,1220,689,216,80,7,12,7,17,92,53,136,7,2.5,0.9,6.6,3.9,10.3,4.5,2,1.3,2.9,1.5,14.6,2.1,20.1,3.1,10.2,2.8,1.2,1.5,0.7,1.3,24.5,13.6,12.6,4.6,0.4,0.7,0.4,1.1,5.9,3.3,2.7,0.3,0.0199,0.6247,0.0327,0.0604,0.3564,1.0941,0.1232,0.3687,0.5039,0.408,0.1357,0.2753,1.6916,0.1114,0.3698,0.3698,0.3698,0.5729,0.7066,0.2149,0.2904,0.7913,2.5761,0.679,5.7316,0.2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10712,88,58,170,153,726,498,304,87,0,13,0,13,20,22,0,13,5.7,3.6,3.4,3.1,14.6,9,6.1,1.9,0,0.8,0,0.8,0.4,0.4,0,0.8
36,New York,NY,36103,Suffolk County,36103135208,"Census Tract 1352.08; Suffolk County; New York",0.884543851818,2575,346,1039,111,961,116,54,49,24,29,164,68,85,49,58,53,657,194,483,109,187,94,24,28,15,53,536,485,0,18,0,13,0,18,31,36,0,13,2.1,1.9,1.8,2.1,17.1,6.8,4.6,2.6,2.3,2.1,25.5,6.2,18.8,3.8,7.3,3.5,2.5,2.9,0.6,2.2,20.8,18.6,0,1.7,0,3.8,0,1.9,3.2,3.7,0,0.5,0.0142,0.1042,0.1756,0.2078,0.2664,0.7682,0.0506,0.881,0.4077,0.1745,0.2868,0.2529,2.0029,0.2206,0.3232,0.3232,0.3232,0,0,0,0.1619,0,0.1619,0.0036,3.2562,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,36,34,0,13,283,217,253,125,0,13,0,13,0,13,0,13,3.7,3.6,0,1.5,11,8.2,9.8,4.7,0,1.5,0,1.5,0,1.5,0,1.5
36,New York,NY,36103,Suffolk County,36103135209,"Census Tract 1352.09; Suffolk County; New York",2.750087170992,3479,554,1170,132,1134,140,228,173,167,159,195,77,83,72,109,74,521,62,683,178,253,97,31,28,12,55,805,766,25,23,24,33,0,18,34,30,0,13,6.6,4.9,7.8,6.7,17.2,6.4,3.5,3,3.1,2.1,15,2.4,19.6,4.2,7.3,2.9,2.8,2.4,0.4,1.7,23.1,21.7,2.2,2,2.1,2.9,0,1.6,3,2.6,0,0.4,0.1263,0.7116,0.1796,0.1421,0.3842,1.5438,0.2334,0.3926,0.4663,0.1745,0.32,0.202,1.5554,0.0779,0.3526,0.3526,0.3526,0.3139,0.8203,0,0.1522,0,1.2864,0.1545,4.7382,0.0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24107,32,25,21,22,329,223,378,226,0,13,0,13,77,65,0,13,2.8,2.2,0.6,0.6,9.5,6.1,10.9,6.3,0,1.1,0,1.1,2.2,1.8,0,1.1
36,New York,NY,36103,Suffolk County,36103135303,"Census Tract 1353.03; Suffolk County; New York",1.262418790402,4164,557,1367,95,1367,95,204,133,99,66,257,103,53,31,23,25,736,178,1029,292,557,254,87,62,68,68,1175,706,48,45,0,13,0,18,29,34,0,13,4.9,3.1,4.2,2.8,18.8,7.4,2,1.1,0.6,0.6,17.7,4.4,24.7,4.2,13.4,5.9,6.4,4.5,1.7,1.7,28.2,16.5,3.5,3.3,0,2.9,0,1.3,2.1,2.4,0,0.3,0.0736,0.3726,0.2317,0.0604,0.0516,0.7899,0.0563,0.5457,0.7801,0.6374,0.6473,0.4226,3.0331,0.7957,0.4096,0.4096,0.4096,0.37,0,0,0.1005,0,0.4705,0.016,4.7031,0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578,59,41,0,13,661,386,127,96,0,13,0,13,387,446,0,13,4.3,3,0,1,15.9,9.3,3,2.3,0,1,0,1,9.3,9.7,0,1
36,New York,NY,36103,Suffolk County,36103135305,"Census Tract 1353.05; Suffolk County; New York",1.128619775526,1716,310,588,83,574,82,65,61,12,21,55,37,61,64,34,39,320,107,445,151,136,71,5,15,24,64,242,376,0,18,0,13,0,18,21,31,13,4,3.8,3.5,1.3,2.3,9.6,6.3,5.1,5.5,2,2.3,18.6,7,25.9,5.1,8,4.2,0.9,2.6,1.5,3.9,14.1,21.8,0,3.1,0,6.6,0,3.1,3.7,5.4,0.8,0.2,0.0434,0.0649,0.0262,0.2399,0.2284,0.6028,0.0302,0.5993,0.8327,0.2293,0.1093,0.3996,2.1702,0.3088,0.2316,0.2316,0.2316,0,0,0,0.1861,0.588,0.7741,0.0428,3.7787,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,13,0,13,97,94,145,232,0,13,0,13,0,13,0,13,0,6.7,0,2.3,5.7,5.6,8.4,12.5,0,2.3,0,2.3,0,2.3,0,2.3
36,New York,NY,36103,Suffolk County,36103135306,"Census Tract 1353.06; Suffolk County; New York",1.298929753828,5049,570,1729,158,1692,146,527,386,116,71,297,115,120,78,83,79,766,112,878,139,405,130,33,55,52,78,691,809,0,26,0,19,45,54,56,55,14,7,10.4,7.6,4.1,2.6,17.6,6.6,3.5,2.3,1.6,1.5,15.2,2.7,17.4,2.5,8,2.6,2,3.2,1.1,1.6,13.7,15.9,0,1.5,0,2.3,2.7,3.2,3.3,3.3,0.3,0.1,0.26,0.3603,0.1918,0.1421,0.1734,1.1276,0.1308,0.402,0.3115,0.2293,0.2248,0.3424,1.51,0.069,0.2257,0.2257,0.2257,0,0,0.5038,0.1667,0.3787,1.0492,0.0952,3.9125,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993,73,55,2,5,412,244,154,118,0,19,0,19,123,144,0,19,4.3,3.2,0,0.1,8.2,4.8,3.1,2.4,0,0.8,0,0.8,2.4,2.8,0,0.8
36,New York,NY,36103,Suffolk County,36103135401,"Census Tract 1354.01; Suffolk County; New York",2.0173057296,6207,589,2176,167,2130,186,790,340,74,63,367,160,150,121,38,82,844,163,1487,340,317,195,179,112,33,77,1181,845,139,95,0,19,5,21,52,51,204,5,13.1,5.5,2.3,2,17.2,7.4,3.8,3.1,0.6,1.4,13.6,2.6,24,4,5.3,3.2,8.4,5.2,0.5,1.3,19,13.5,6.4,4.3,0,1.8,0.2,1,2.4,2.4,3.3,0.3,0.3533,0.1509,0.1796,0.1606,0.0516,0.896,0.076,0.3091,0.7434,0.0675,0.756,0.231,2.107,0.2735,0.2998,0.2998,0.2998,0.4592,0,0.1997,0.119,0.8143,1.5922,0.2491,4.895,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042,84,70,63,51,630,178,310,252,0,19,0,19,178,120,0,19,3.9,3.3,1,0.8,10.1,2.9,5,4,0,0.6,0,0.6,2.9,2,0,0.6
36,New York,NY,36103,Suffolk County,36103135402,"Census Tract 1354.02; Suffolk County; New York",1.804272406692,7342,1109,2486,321,2442,334,279,229,49,60,301,136,165,151,195,148,1317,352,1297,389,449,146,54,52,195,244,2026,1412,115,72,25,33,40,65,77,66,18,2,3.8,3.1,1.3,1.5,12.3,5.3,3.2,2.9,2.7,2,17.9,5.7,17.7,4.6,6.1,2.3,2.2,2.1,2.8,3.5,27.6,18.8,4.6,2.8,1,1.3,1.6,2.7,3.2,2.8,0.2,0,0.0434,0.0649,0.062,0.1233,0.3241,0.6177,0.0316,0.5582,0.3292,0.104,0.2469,0.521,1.7593,0.1292,0.4034,0.4034,0.4034,0.4104,0.7622,0.3947,0.1619,0.3191,2.0483,0.4335,4.8287,0.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,64,53,175,175,1105,672,561,406,0,19,0,19,185,137,0,19,2.6,2.1,2.4,2.4,15.1,8.3,7.6,5.2,0,0.5,0,0.5,2.5,2,0,0.5
36,New York,NY,36103,Suffolk County,36103135403,"Census Tract 1354.03; Suffolk County; New York",1.2493681567,4242,537,1529,146,1488,149,700,291,22,26,515,156,160,98,167,134,709,149,947,224,238,125,84,71,52,54,1225,732,47,41,6,10,4,15,27,31,19,6,16.6,6.6,1.1,1.2,34.6,9.9,5.5,3.4,3.9,3.1,16.7,2.8,22.3,3.4,5.6,2.6,5.6,4.7,1.3,1.3,28.9,16.9,3.1,2.7,0.4,0.6,0.3,1,1.8,2.1,0.4,0.1,0.4688,0.0514,0.6821,0.2665,0.4816,1.9504,0.3543,0.4893,0.6436,0.0783,0.5924,0.3724,2.176,0.3119,0.4184,0.4184,0.4184,0.3552,0.7066,0.2051,0.0855,0.4313,1.7837,0.3206,6.3285,0.3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,87,67,117,119,666,183,264,208,0,13,0,13,169,103,9,15,5.8,4.2,2.8,2.9,15.7,3.7,6.2,4.7,0,0.9,0,0.9,4,2.5,0.2,0.3
36,New York,NY,36103,Suffolk County,36103135500,"Census Tract 1355; Suffolk County; New York",2.680485335656,4695,628,1711,210,1658,215,401,177,109,68,197,86,149,94,122,76,1083,215,758,136,429,140,10,19,18,53,852,782,0,18,65,76,0,18,18,21,29,3,8.5,3.6,4.2,2.9,11.9,5,4.2,2.9,2.6,1.7,23.1,4.5,16.1,3.3,9.1,3.2,0.6,1.1,0.4,1.2,18.1,16.5,0,1.1,3.8,4.5,0,1.1,1.1,1.3,0.6,0.1,0.1974,0.3726,0.0566,0.1835,0.3135,1.1236,0.1298,0.8133,0.2412,0.3084,0.0813,0.202,1.6462,0.0981,0.2895,0.2895,0.2895,0,0.8548,0,0.0494,0.5252,1.4294,0.194,4.4887,0.0728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15766,204,85,28,40,610,476,69,66,0,13,0,13,81,71,64,76,12.3,5.1,0.6,0.9,13,8.9,1.5,1.4,0,0.8,0,0.8,1.7,1.6,1.4,1.6
36,New York,NY,36103,Suffolk County,36103145601,"Census Tract 1456.01; Suffolk County; New York",0.668446037336,6120,980,1364,128,1293,133,1299,651,58,59,314,121,586,261,887,394,530,166,1608,404,473,164,47,54,1006,337,5334,1006,0,26,25,41,133,77,21,25,9,2,21.6,10.3,1.6,1.7,24.3,9,16.6,7.2,14.5,5.5,8.7,3.2,26.3,4,7.8,2.7,3.6,4.2,18,5.4,87.2,8.7,0,1.9,1.8,3,10.3,5.9,1.6,2,0.1,0,0.6061,0.0883,0.417,0.7259,0.9569,2.7942,0.5951,0.1028,0.8461,0.2133,0.4082,0.8931,2.4635,0.4869,0.806,0.806,0.806,0,0.8068,0.8238,0.0739,0.2617,1.9662,0.4019,8.0299,0.5883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2969,126,83,1097,707,4186,786,11,13,13,25,0,19,27,47,0,19,9.7,6.4,17.9,10,68.4,9.3,0.2,0.2,0.2,0.4,0,0.7,0.4,0.8,0,0.7
36,New York,NY,36103,Suffolk County,36103145602,"Census Tract 1456.02; Suffolk County; New York",0.563651776904,7807,942,1876,287,1831,288,805,378,179,143,251,112,1644,408,789,361,881,264,1315,303,595,193,98,74,1079,357,7345,952,3,19,123,189,198,106,132,103,6,2,10.5,4.7,4.2,3.4,13.7,5.7,29.5,6.3,10.1,4.8,11.3,2.9,16.8,3.5,7.6,2.5,5.4,4,14.6,4.5,94.1,4.4,0.2,1,6.6,9.6,10.8,5.5,7.2,5.5,0.1,0,0.263,0.3726,0.0846,0.9192,0.8767,2.5161,0.521,0.1899,0.2748,0.1961,0.5764,0.8548,2.092,0.2666,0.865,0.865,0.865,0.1805,0.8896,0.8343,0.3375,0.2617,2.5036,0.6439,7.9767,0.5826,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2049,557,303,776,414,6181,959,186,121,0,19,69,94,103,77,30,47,30.4,13,9.9,5.2,79.2,5,2.4,1.6,0,0.5,0.9,1.2,1.3,1,0.4,0.6
